features,n_features,score
"['PaymentMethod', 'HasMovieSubscription', 'IsAloneSenior', 'HasOnlineTV', 'ClientPeriodGroup', 'HasContractPhone', 'HasTechSupportAccess', 'ClientPeriod', 'IsSeniorCitizen', 'MonthlySpending', 'HasInternetService', 'HasDeviceProtection']",12,0.8373547479831248
"['TotalSpent', 'PaymentMethod', 'HasOnlineBackup', 'HasOnlineSecurityService', 'HasTechSupportAccess', 'HasChild', 'AverageMonthlySpend', 'HasDeviceProtection', 'IsAloneSenior', 'ClientPeriodGroup', 'HasInternetService', 'HasContractPhone']",12,0.8373547479831248
"['TotalSpent', 'HasTechSupportAccess', 'HasMovieSubscription', 'IsSeniorCitizen', 'MonthlySpending', 'HasOnlineTV', 'PaymentMethod', 'HasContractPhone', 'HasInternetService', 'HasPartner', 'HasChild', 'ClientPeriodGroup', 'HasDeviceProtection', 'IsBillingPaperless', 'IsAloneSenior']",15,0.8373541872727722
"['IsSeniorCitizen', 'PaymentMethod', 'AverageMonthlySpend', 'ClientPeriodGroup', 'IsBillingPaperless', 'HasDeviceProtection', 'ClientPeriod', 'HasTechSupportAccess', 'HasContractPhone', 'NotAlone', 'HasChild', 'HasMovieSubscription', 'TotalSpent', 'HasPartner', 'IsAloneSenior', 'HasOnlineBackup']",16,0.8373525051417139
"['MonthlySpending', 'TotalSpent', 'HasMovieSubscription', 'ClientPeriod', 'HasChild', 'HasDeviceProtection', 'IsSeniorCitizen', 'IsBillingPaperless', 'NotAlone', 'HasPartner', 'IsAloneSenior', 'HasOnlineTV', 'PaymentMethod', 'ClientPeriodGroup', 'HasContractPhone', 'HasOnlineSecurityService']",16,0.8373525051417139
"['HasContractPhone', 'HasOnlineBackup', 'HasMovieSubscription', 'HasInternetService', 'IsBillingPaperless', 'HasTechSupportAccess', 'HasDeviceProtection', 'HasOnlineTV', 'ClientPeriod', 'IsSeniorCitizen', 'MonthlySpending', 'IsAloneSenior', 'PaymentMethod']",13,0.837351103365832
"['HasInternetService', 'HasOnlineTV', 'HasChild', 'HasMovieSubscription', 'HasOnlineBackup', 'PaymentMethod', 'HasContractPhone', 'HasOnlineSecurityService', 'HasPartner', 'ClientPeriodGroup', 'IsSeniorCitizen', 'MonthlySpending', 'IsBillingPaperless', 'IsAloneSenior', 'NotAlone']",15,0.8373502623003031
"['MonthlySpending', 'HasContractPhone', 'IsBillingPaperless', 'AverageMonthlySpend', 'ClientPeriod', 'HasMovieSubscription', 'HasChild', 'NotAlone', 'HasOnlineTV', 'IsSeniorCitizen', 'HasOnlineSecurityService', 'HasInternetService', 'HasOnlineBackup']",13,0.8373491408795976
"['HasChild', 'HasOnlineSecurityService', 'TotalSpent', 'NotAlone', 'IsAloneSenior', 'MonthlySpending', 'ClientPeriod', 'HasTechSupportAccess', 'HasContractPhone', 'HasPartner', 'HasDeviceProtection', 'IsSeniorCitizen']",12,0.8373482998140686
"['NotAlone', 'HasOnlineBackup', 'IsAloneSenior', 'AverageMonthlySpend', 'MonthlySpending', 'HasContractPhone', 'HasPartner', 'PaymentMethod', 'TotalSpent', 'HasOnlineTV', 'ClientPeriod', 'IsBillingPaperless', 'HasOnlineSecurityService', 'IsSeniorCitizen', 'HasChild', 'HasMovieSubscription']",16,0.8373468980381866
"['IsSeniorCitizen', 'ClientPeriodGroup', 'NotAlone', 'HasContractPhone', 'ClientPeriod', 'PaymentMethod', 'HasDeviceProtection', 'HasOnlineBackup', 'HasTechSupportAccess', 'AverageMonthlySpend', 'HasChild', 'HasPartner', 'IsBillingPaperless']",13,0.8373468980381865
"['HasMovieSubscription', 'IsBillingPaperless', 'NotAlone', 'MonthlySpending', 'HasOnlineTV', 'AverageMonthlySpend', 'IsAloneSenior', 'HasPartner', 'HasDeviceProtection', 'HasChild', 'HasInternetService', 'ClientPeriodGroup', 'HasContractPhone', 'HasTechSupportAccess', 'ClientPeriod']",15,0.8373460569726574
"['ClientPeriodGroup', 'HasChild', 'MonthlySpending', 'HasTechSupportAccess', 'HasPartner', 'HasInternetService', 'NotAlone', 'IsBillingPaperless', 'TotalSpent', 'HasMovieSubscription', 'AverageMonthlySpend', 'HasOnlineSecurityService', 'HasContractPhone', 'HasOnlineBackup', 'HasDeviceProtection', 'PaymentMethod', 'HasOnlineTV']",17,0.8373454962623047
"['HasInternetService', 'HasOnlineBackup', 'HasChild', 'HasOnlineTV', 'NotAlone', 'HasTechSupportAccess', 'AverageMonthlySpend', 'HasPartner', 'ClientPeriod', 'MonthlySpending', 'HasOnlineSecurityService', 'IsBillingPaperless', 'HasContractPhone']",13,0.8373452159071283
"['HasContractPhone', 'HasOnlineSecurityService', 'ClientPeriod', 'PaymentMethod', 'IsBillingPaperless', 'HasMovieSubscription', 'HasDeviceProtection', 'NotAlone', 'IsSeniorCitizen', 'HasOnlineTV', 'HasTechSupportAccess', 'HasChild', 'AverageMonthlySpend']",13,0.837344094486423
"['NotAlone', 'HasOnlineBackup', 'HasMovieSubscription', 'HasChild', 'ClientPeriod', 'IsAloneSenior', 'MonthlySpending', 'HasDeviceProtection', 'HasContractPhone', 'HasInternetService', 'HasOnlineSecurityService', 'HasOnlineTV', 'IsSeniorCitizen', 'TotalSpent']",14,0.837344094486423
"['HasDeviceProtection', 'HasChild', 'ClientPeriod', 'HasOnlineSecurityService', 'IsSeniorCitizen', 'HasOnlineBackup', 'NotAlone', 'HasMovieSubscription', 'HasContractPhone', 'TotalSpent', 'HasPartner', 'HasTechSupportAccess', 'ClientPeriodGroup', 'IsAloneSenior', 'PaymentMethod', 'HasOnlineTV']",16,0.8373393284484246
"['HasOnlineBackup', 'HasInternetService', 'HasPartner', 'HasDeviceProtection', 'IsSeniorCitizen', 'AverageMonthlySpend', 'HasChild', 'IsAloneSenior', 'PaymentMethod', 'ClientPeriodGroup', 'HasContractPhone', 'MonthlySpending', 'HasOnlineSecurityService', 'TotalSpent', 'HasTechSupportAccess', 'HasOnlineTV', 'NotAlone']",17,0.8373370856070138
"['AverageMonthlySpend', 'NotAlone', 'HasOnlineBackup', 'HasContractPhone', 'HasPartner', 'IsSeniorCitizen', 'HasOnlineSecurityService', 'PaymentMethod', 'HasMovieSubscription', 'HasTechSupportAccess', 'IsBillingPaperless', 'MonthlySpending', 'HasChild', 'ClientPeriodGroup', 'TotalSpent', 'HasDeviceProtection']",16,0.8373368052518374
"['HasContractPhone', 'TotalSpent', 'IsBillingPaperless', 'HasOnlineTV', 'NotAlone', 'HasChild', 'HasDeviceProtection', 'ClientPeriod', 'HasInternetService', 'HasTechSupportAccess', 'HasMovieSubscription', 'ClientPeriodGroup', 'IsSeniorCitizen']",13,0.837335683831132
"['ClientPeriod', 'HasOnlineSecurityService', 'ClientPeriodGroup', 'HasPartner', 'MonthlySpending', 'HasOnlineBackup', 'HasTechSupportAccess', 'NotAlone', 'HasMovieSubscription', 'HasDeviceProtection', 'HasContractPhone', 'HasChild', 'PaymentMethod', 'IsSeniorCitizen', 'IsAloneSenior']",15,0.8373345624104266
"['HasOnlineSecurityService', 'ClientPeriodGroup', 'HasOnlineBackup', 'HasChild', 'HasDeviceProtection', 'IsBillingPaperless', 'HasTechSupportAccess', 'PaymentMethod', 'TotalSpent', 'HasMovieSubscription', 'HasInternetService', 'AverageMonthlySpend', 'HasOnlineTV', 'HasPartner', 'HasContractPhone', 'IsSeniorCitizen', 'IsAloneSenior']",17,0.8373345624104265
"['HasOnlineBackup', 'MonthlySpending', 'ClientPeriod', 'IsSeniorCitizen', 'HasContractPhone', 'TotalSpent', 'IsAloneSenior', 'PaymentMethod', 'HasOnlineTV', 'HasTechSupportAccess', 'HasPartner', 'IsBillingPaperless']",12,0.8373331606345448
"['HasOnlineTV', 'AverageMonthlySpend', 'ClientPeriodGroup', 'HasInternetService', 'IsBillingPaperless', 'IsAloneSenior', 'HasOnlineSecurityService', 'HasTechSupportAccess', 'HasPartner', 'TotalSpent', 'MonthlySpending', 'IsSeniorCitizen', 'HasChild', 'PaymentMethod', 'HasMovieSubscription', 'HasContractPhone', 'HasDeviceProtection']",17,0.8373328802793684
"['NotAlone', 'IsAloneSenior', 'MonthlySpending', 'HasDeviceProtection', 'HasOnlineSecurityService', 'ClientPeriod', 'HasInternetService', 'HasContractPhone', 'PaymentMethod', 'HasTechSupportAccess', 'HasMovieSubscription', 'HasChild', 'IsSeniorCitizen']",13,0.8373317588586628
"['ClientPeriod', 'IsSeniorCitizen', 'IsAloneSenior', 'HasDeviceProtection', 'ClientPeriodGroup', 'HasChild', 'TotalSpent', 'HasOnlineSecurityService', 'NotAlone', 'HasInternetService', 'AverageMonthlySpend', 'HasPartner', 'HasContractPhone', 'HasOnlineTV', 'HasOnlineBackup']",15,0.8373303570827809
"['HasOnlineTV', 'HasInternetService', 'ClientPeriod', 'IsBillingPaperless', 'IsSeniorCitizen', 'AverageMonthlySpend', 'NotAlone', 'HasOnlineBackup', 'HasDeviceProtection', 'HasOnlineSecurityService', 'HasContractPhone', 'ClientPeriodGroup', 'HasPartner', 'HasMovieSubscription', 'HasChild']",15,0.8373292356620755
"['HasMovieSubscription', 'HasTechSupportAccess', 'HasInternetService', 'HasDeviceProtection', 'HasPartner', 'IsBillingPaperless', 'HasOnlineSecurityService', 'PaymentMethod', 'HasChild', 'TotalSpent', 'HasContractPhone', 'HasOnlineTV', 'ClientPeriodGroup', 'IsAloneSenior', 'AverageMonthlySpend', 'IsSeniorCitizen']",16,0.8373283945965465
"['IsBillingPaperless', 'IsAloneSenior', 'NotAlone', 'HasContractPhone', 'IsSeniorCitizen', 'ClientPeriod', 'HasOnlineBackup', 'HasInternetService', 'HasMovieSubscription', 'AverageMonthlySpend', 'ClientPeriodGroup', 'HasOnlineSecurityService']",12,0.8373272731758411
"['HasInternetService', 'HasOnlineBackup', 'MonthlySpending', 'HasMovieSubscription', 'IsBillingPaperless', 'AverageMonthlySpend', 'HasOnlineSecurityService', 'HasDeviceProtection', 'ClientPeriod', 'NotAlone', 'ClientPeriodGroup', 'HasContractPhone', 'HasPartner', 'IsAloneSenior', 'IsSeniorCitizen']",15,0.8373269928206645
"['AverageMonthlySpend', 'HasContractPhone', 'HasOnlineSecurityService', 'HasOnlineTV', 'PaymentMethod', 'HasPartner', 'HasDeviceProtection', 'IsAloneSenior', 'HasTechSupportAccess', 'MonthlySpending', 'NotAlone', 'ClientPeriod', 'IsSeniorCitizen', 'HasInternetService', 'HasMovieSubscription', 'HasChild']",16,0.8373258713999592
"['NotAlone', 'HasOnlineTV', 'HasPartner', 'HasOnlineBackup', 'ClientPeriod', 'HasContractPhone', 'IsAloneSenior', 'HasMovieSubscription', 'TotalSpent', 'IsBillingPaperless', 'IsSeniorCitizen', 'HasOnlineSecurityService', 'ClientPeriodGroup', 'MonthlySpending', 'PaymentMethod', 'HasDeviceProtection']",16,0.8373255910447828
"['HasDeviceProtection', 'HasChild', 'IsAloneSenior', 'ClientPeriodGroup', 'HasOnlineBackup', 'HasTechSupportAccess', 'HasContractPhone', 'ClientPeriod', 'HasInternetService', 'HasPartner', 'IsSeniorCitizen', 'NotAlone', 'PaymentMethod', 'HasOnlineTV', 'MonthlySpending']",15,0.8373222267826664
"['HasContractPhone', 'HasTechSupportAccess', 'HasOnlineSecurityService', 'HasOnlineBackup', 'PaymentMethod', 'AverageMonthlySpend', 'HasOnlineTV', 'HasChild', 'ClientPeriodGroup', 'IsBillingPaperless', 'HasMovieSubscription', 'HasInternetService', 'HasPartner', 'TotalSpent', 'HasDeviceProtection']",15,0.8373208250067847
"['HasDeviceProtection', 'HasTechSupportAccess', 'ClientPeriodGroup', 'HasOnlineBackup', 'AverageMonthlySpend', 'HasMovieSubscription', 'IsBillingPaperless', 'HasOnlineSecurityService', 'MonthlySpending', 'IsAloneSenior', 'HasInternetService', 'PaymentMethod', 'HasPartner', 'HasContractPhone', 'HasChild', 'HasOnlineTV']",16,0.8373194232309028
"['AverageMonthlySpend', 'IsBillingPaperless', 'HasContractPhone', 'HasMovieSubscription', 'PaymentMethod', 'HasPartner', 'ClientPeriod', 'HasTechSupportAccess', 'HasInternetService', 'IsAloneSenior', 'HasOnlineBackup', 'HasChild', 'NotAlone']",13,0.8373188625205502
"['IsSeniorCitizen', 'TotalSpent', 'HasTechSupportAccess', 'ClientPeriodGroup', 'AverageMonthlySpend', 'HasDeviceProtection', 'HasOnlineSecurityService', 'HasPartner', 'NotAlone', 'HasOnlineTV', 'HasChild', 'IsBillingPaperless', 'HasContractPhone', 'PaymentMethod', 'MonthlySpending']",15,0.8373166196791392
"['HasMovieSubscription', 'NotAlone', 'TotalSpent', 'HasTechSupportAccess', 'HasOnlineSecurityService', 'IsBillingPaperless', 'MonthlySpending', 'IsAloneSenior', 'HasContractPhone', 'PaymentMethod', 'HasPartner', 'IsSeniorCitizen', 'HasOnlineTV', 'HasOnlineBackup', 'HasChild', 'ClientPeriodGroup']",16,0.8373143768377282
"['MonthlySpending', 'HasChild', 'HasOnlineSecurityService', 'HasDeviceProtection', 'HasMovieSubscription', 'ClientPeriod', 'ClientPeriodGroup', 'IsBillingPaperless', 'IsSeniorCitizen', 'HasContractPhone', 'AverageMonthlySpend', 'NotAlone', 'HasTechSupportAccess']",13,0.8373098911549063
"['NotAlone', 'HasOnlineBackup', 'HasMovieSubscription', 'ClientPeriod', 'IsBillingPaperless', 'AverageMonthlySpend', 'HasInternetService', 'HasTechSupportAccess', 'IsAloneSenior', 'MonthlySpending', 'TotalSpent', 'HasContractPhone']",12,0.8373054054720844
"['ClientPeriodGroup', 'HasTechSupportAccess', 'MonthlySpending', 'IsBillingPaperless', 'PaymentMethod', 'HasPartner', 'HasInternetService', 'IsAloneSenior', 'HasOnlineTV', 'HasDeviceProtection', 'HasChild', 'HasOnlineBackup', 'HasContractPhone', 'TotalSpent', 'HasMovieSubscription', 'HasOnlineSecurityService', 'IsSeniorCitizen']",17,0.8373048447617318
"['HasOnlineSecurityService', 'HasOnlineTV', 'HasMovieSubscription', 'TotalSpent', 'HasTechSupportAccess', 'HasContractPhone', 'PaymentMethod', 'HasChild', 'ClientPeriodGroup', 'ClientPeriod', 'IsSeniorCitizen', 'HasDeviceProtection']",12,0.8373031626306736
"['ClientPeriodGroup', 'HasChild', 'HasOnlineBackup', 'HasContractPhone', 'PaymentMethod', 'HasInternetService', 'IsAloneSenior', 'NotAlone', 'HasTechSupportAccess', 'HasOnlineTV', 'MonthlySpending', 'HasMovieSubscription', 'IsSeniorCitizen', 'AverageMonthlySpend', 'IsBillingPaperless']",15,0.8373026019203209
"['HasDeviceProtection', 'HasOnlineTV', 'NotAlone', 'HasContractPhone', 'AverageMonthlySpend', 'HasChild', 'HasMovieSubscription', 'PaymentMethod', 'IsBillingPaperless', 'HasOnlineSecurityService', 'ClientPeriodGroup', 'TotalSpent', 'HasTechSupportAccess', 'HasInternetService', 'HasOnlineBackup']",15,0.8373023215651445
"['AverageMonthlySpend', 'HasOnlineSecurityService', 'HasOnlineTV', 'NotAlone', 'HasPartner', 'HasContractPhone', 'IsAloneSenior', 'ClientPeriodGroup', 'HasOnlineBackup', 'PaymentMethod', 'HasMovieSubscription', 'HasTechSupportAccess', 'MonthlySpending', 'TotalSpent', 'HasInternetService']",15,0.8373017608547917
"['HasMovieSubscription', 'HasChild', 'MonthlySpending', 'AverageMonthlySpend', 'TotalSpent', 'NotAlone', 'HasContractPhone', 'HasOnlineSecurityService', 'HasDeviceProtection', 'PaymentMethod', 'HasInternetService', 'ClientPeriodGroup', 'IsSeniorCitizen', 'IsBillingPaperless']",14,0.8373009197892626
"['HasContractPhone', 'HasMovieSubscription', 'HasOnlineBackup', 'HasOnlineSecurityService', 'IsSeniorCitizen', 'TotalSpent', 'MonthlySpending', 'ClientPeriodGroup', 'IsBillingPaperless', 'IsAloneSenior', 'HasPartner', 'HasOnlineTV', 'PaymentMethod', 'HasTechSupportAccess', 'AverageMonthlySpend']",15,0.8373006394340864
"['IsAloneSenior', 'IsBillingPaperless', 'HasTechSupportAccess', 'HasChild', 'ClientPeriodGroup', 'HasContractPhone', 'MonthlySpending', 'HasPartner', 'HasMovieSubscription', 'ClientPeriod', 'HasDeviceProtection', 'IsSeniorCitizen', 'HasOnlineSecurityService', 'AverageMonthlySpend']",14,0.8373000787237336
"['MonthlySpending', 'HasOnlineSecurityService', 'HasChild', 'HasPartner', 'IsBillingPaperless', 'IsAloneSenior', 'AverageMonthlySpend', 'NotAlone', 'HasTechSupportAccess', 'ClientPeriod', 'HasContractPhone', 'IsSeniorCitizen', 'HasDeviceProtection']",13,0.8373000787237336
"['IsAloneSenior', 'NotAlone', 'ClientPeriodGroup', 'HasInternetService', 'ClientPeriod', 'IsSeniorCitizen', 'HasOnlineBackup', 'IsBillingPaperless', 'AverageMonthlySpend', 'HasOnlineTV', 'HasTechSupportAccess', 'HasContractPhone']",12,0.8372964341064408
"['HasChild', 'HasContractPhone', 'PaymentMethod', 'HasMovieSubscription', 'HasPartner', 'ClientPeriodGroup', 'MonthlySpending', 'TotalSpent', 'HasOnlineBackup', 'HasInternetService', 'NotAlone', 'HasOnlineSecurityService', 'IsAloneSenior', 'HasTechSupportAccess']",14,0.8372950323305589
"['HasInternetService', 'HasMovieSubscription', 'HasContractPhone', 'TotalSpent', 'MonthlySpending', 'IsSeniorCitizen', 'HasChild', 'HasOnlineTV', 'AverageMonthlySpend', 'NotAlone', 'HasOnlineBackup', 'ClientPeriodGroup', 'ClientPeriod', 'IsAloneSenior']",14,0.8372925091339717
"['HasPartner', 'HasOnlineSecurityService', 'HasOnlineTV', 'NotAlone', 'ClientPeriod', 'HasInternetService', 'MonthlySpending', 'IsBillingPaperless', 'HasContractPhone', 'HasChild', 'HasTechSupportAccess', 'HasOnlineBackup']",12,0.8372925091339717
"['HasMovieSubscription', 'HasTechSupportAccess', 'NotAlone', 'IsSeniorCitizen', 'HasInternetService', 'HasContractPhone', 'HasDeviceProtection', 'HasChild', 'HasOnlineBackup', 'HasPartner', 'PaymentMethod', 'ClientPeriod', 'MonthlySpending', 'IsBillingPaperless']",14,0.8372922287787953
"['IsBillingPaperless', 'AverageMonthlySpend', 'ClientPeriodGroup', 'NotAlone', 'MonthlySpending', 'HasOnlineSecurityService', 'HasContractPhone', 'HasOnlineBackup', 'IsAloneSenior', 'PaymentMethod', 'HasDeviceProtection', 'HasPartner', 'IsSeniorCitizen', 'HasTechSupportAccess', 'HasChild', 'TotalSpent', 'HasMovieSubscription']",17,0.8372919484236188
"['IsSeniorCitizen', 'HasChild', 'AverageMonthlySpend', 'HasOnlineSecurityService', 'TotalSpent', 'HasOnlineBackup', 'HasContractPhone', 'HasMovieSubscription', 'HasDeviceProtection', 'HasTechSupportAccess', 'ClientPeriodGroup', 'PaymentMethod', 'HasOnlineTV', 'HasInternetService', 'HasPartner', 'IsBillingPaperless']",16,0.837291387713266
"['IsAloneSenior', 'HasTechSupportAccess', 'IsSeniorCitizen', 'NotAlone', 'HasDeviceProtection', 'MonthlySpending', 'ClientPeriod', 'ClientPeriodGroup', 'HasOnlineSecurityService', 'HasInternetService', 'HasContractPhone', 'HasOnlineTV', 'HasPartner']",13,0.8372894252270315
"['HasChild', 'TotalSpent', 'NotAlone', 'HasOnlineSecurityService', 'MonthlySpending', 'HasContractPhone', 'HasOnlineBackup', 'IsBillingPaperless', 'HasInternetService', 'IsAloneSenior', 'HasTechSupportAccess', 'ClientPeriodGroup']",12,0.8372891448718552
"['HasContractPhone', 'NotAlone', 'TotalSpent', 'IsSeniorCitizen', 'IsAloneSenior', 'HasDeviceProtection', 'IsBillingPaperless', 'PaymentMethod', 'HasOnlineSecurityService', 'ClientPeriodGroup', 'AverageMonthlySpend', 'HasChild', 'HasInternetService', 'HasOnlineBackup', 'HasOnlineTV']",15,0.8372880234511498
"['HasOnlineTV', 'HasContractPhone', 'ClientPeriod', 'IsAloneSenior', 'HasTechSupportAccess', 'HasOnlineSecurityService', 'HasDeviceProtection', 'TotalSpent', 'AverageMonthlySpend', 'NotAlone', 'PaymentMethod', 'HasMovieSubscription', 'MonthlySpending', 'IsSeniorCitizen', 'HasOnlineBackup']",15,0.8372855002545626
"['PaymentMethod', 'HasOnlineSecurityService', 'TotalSpent', 'HasDeviceProtection', 'HasContractPhone', 'HasOnlineTV', 'AverageMonthlySpend', 'IsSeniorCitizen', 'HasMovieSubscription', 'HasTechSupportAccess', 'HasInternetService', 'NotAlone', 'HasChild', 'IsBillingPaperless', 'ClientPeriodGroup']",15,0.8372846591890334
"['HasInternetService', 'ClientPeriodGroup', 'HasOnlineBackup', 'IsAloneSenior', 'AverageMonthlySpend', 'MonthlySpending', 'HasOnlineTV', 'HasDeviceProtection', 'PaymentMethod', 'HasContractPhone', 'TotalSpent', 'HasPartner', 'ClientPeriod']",13,0.8372840984786807
"['ClientPeriodGroup', 'NotAlone', 'PaymentMethod', 'HasOnlineSecurityService', 'HasContractPhone', 'HasTechSupportAccess', 'HasPartner', 'HasMovieSubscription', 'AverageMonthlySpend', 'TotalSpent', 'ClientPeriod', 'HasOnlineTV', 'HasDeviceProtection', 'HasChild']",14,0.8372821359924462
"['IsAloneSenior', 'HasOnlineSecurityService', 'IsSeniorCitizen', 'HasDeviceProtection', 'ClientPeriod', 'HasInternetService', 'HasContractPhone', 'HasPartner', 'HasOnlineBackup', 'HasChild', 'IsBillingPaperless', 'ClientPeriodGroup']",12,0.8372810145717406
"['IsSeniorCitizen', 'HasContractPhone', 'HasChild', 'HasDeviceProtection', 'ClientPeriodGroup', 'MonthlySpending', 'HasPartner', 'HasInternetService', 'HasMovieSubscription', 'IsBillingPaperless', 'PaymentMethod', 'TotalSpent', 'HasTechSupportAccess', 'IsAloneSenior', 'HasOnlineSecurityService']",15,0.8372796127958589
"['MonthlySpending', 'PaymentMethod', 'HasOnlineBackup', 'HasOnlineSecurityService', 'IsSeniorCitizen', 'HasMovieSubscription', 'AverageMonthlySpend', 'HasChild', 'NotAlone', 'TotalSpent', 'HasDeviceProtection', 'HasContractPhone', 'IsBillingPaperless', 'HasInternetService', 'HasPartner', 'ClientPeriodGroup']",16,0.8372784913751534
"['PaymentMethod', 'TotalSpent', 'HasOnlineTV', 'AverageMonthlySpend', 'HasInternetService', 'HasContractPhone', 'HasMovieSubscription', 'HasTechSupportAccess', 'IsAloneSenior', 'HasChild', 'HasOnlineBackup', 'HasOnlineSecurityService', 'ClientPeriodGroup']",13,0.8372779306648006
"['IsAloneSenior', 'IsSeniorCitizen', 'HasInternetService', 'HasDeviceProtection', 'HasPartner', 'HasMovieSubscription', 'PaymentMethod', 'TotalSpent', 'AverageMonthlySpend', 'ClientPeriod', 'IsBillingPaperless', 'HasContractPhone']",12,0.8372709217853914
"['HasPartner', 'HasContractPhone', 'ClientPeriodGroup', 'HasDeviceProtection', 'TotalSpent', 'ClientPeriod', 'HasOnlineBackup', 'HasChild', 'MonthlySpending', 'HasOnlineSecurityService', 'IsBillingPaperless', 'NotAlone', 'HasMovieSubscription', 'HasOnlineTV', 'HasTechSupportAccess']",15,0.8372706414302152
"['HasTechSupportAccess', 'HasDeviceProtection', 'HasOnlineBackup', 'NotAlone', 'HasContractPhone', 'MonthlySpending', 'HasMovieSubscription', 'IsAloneSenior', 'HasOnlineSecurityService', 'TotalSpent', 'HasOnlineTV', 'ClientPeriod', 'IsBillingPaperless', 'IsSeniorCitizen', 'HasChild']",15,0.837270641430215
"['HasChild', 'NotAlone', 'ClientPeriodGroup', 'MonthlySpending', 'HasOnlineTV', 'HasInternetService', 'HasOnlineBackup', 'TotalSpent', 'HasTechSupportAccess', 'HasContractPhone', 'HasMovieSubscription', 'HasDeviceProtection', 'PaymentMethod', 'IsBillingPaperless', 'HasOnlineSecurityService']",15,0.837269800364686
"['ClientPeriod', 'HasContractPhone', 'MonthlySpending', 'HasInternetService', 'IsAloneSenior', 'HasTechSupportAccess', 'IsBillingPaperless', 'IsSeniorCitizen', 'HasOnlineTV', 'ClientPeriodGroup', 'HasMovieSubscription', 'HasDeviceProtection', 'HasOnlineBackup', 'HasPartner', 'HasChild']",15,0.8372695200095097
"['IsAloneSenior', 'HasChild', 'HasPartner', 'PaymentMethod', 'NotAlone', 'ClientPeriodGroup', 'IsBillingPaperless', 'HasDeviceProtection', 'HasContractPhone', 'HasOnlineSecurityService', 'ClientPeriod', 'AverageMonthlySpend', 'HasOnlineBackup', 'MonthlySpending', 'TotalSpent', 'HasMovieSubscription', 'HasOnlineTV']",17,0.8372695200095096
"['ClientPeriodGroup', 'IsSeniorCitizen', 'AverageMonthlySpend', 'NotAlone', 'HasOnlineBackup', 'HasOnlineTV', 'HasDeviceProtection', 'MonthlySpending', 'HasContractPhone', 'HasTechSupportAccess', 'ClientPeriod', 'HasInternetService', 'HasOnlineSecurityService']",13,0.8372689592991568
"['HasInternetService', 'HasContractPhone', 'HasOnlineTV', 'ClientPeriod', 'PaymentMethod', 'AverageMonthlySpend', 'ClientPeriodGroup', 'IsAloneSenior', 'HasChild', 'HasTechSupportAccess', 'HasDeviceProtection', 'MonthlySpending']",12,0.8372672771680986
"['HasChild', 'IsAloneSenior', 'NotAlone', 'HasContractPhone', 'HasDeviceProtection', 'MonthlySpending', 'PaymentMethod', 'IsBillingPaperless', 'HasPartner', 'HasOnlineBackup', 'HasOnlineSecurityService', 'HasMovieSubscription', 'IsSeniorCitizen', 'ClientPeriod', 'AverageMonthlySpend', 'TotalSpent']",16,0.8372672771680986
"['PaymentMethod', 'HasDeviceProtection', 'MonthlySpending', 'IsSeniorCitizen', 'NotAlone', 'HasChild', 'HasOnlineSecurityService', 'HasContractPhone', 'TotalSpent', 'HasTechSupportAccess', 'ClientPeriodGroup', 'HasOnlineBackup', 'IsAloneSenior', 'HasOnlineTV', 'HasInternetService']",15,0.8372658753922169
"['PaymentMethod', 'NotAlone', 'MonthlySpending', 'HasTechSupportAccess', 'HasInternetService', 'IsAloneSenior', 'AverageMonthlySpend', 'HasOnlineBackup', 'HasPartner', 'HasMovieSubscription', 'IsSeniorCitizen', 'HasChild', 'ClientPeriod', 'HasContractPhone', 'HasOnlineTV']",15,0.8372653146818642
"['HasInternetService', 'HasOnlineSecurityService', 'IsAloneSenior', 'PaymentMethod', 'IsSeniorCitizen', 'AverageMonthlySpend', 'MonthlySpending', 'HasOnlineBackup', 'ClientPeriodGroup', 'HasOnlineTV', 'HasContractPhone', 'HasChild', 'IsBillingPaperless', 'NotAlone', 'HasPartner', 'HasDeviceProtection']",16,0.8372639129059823
"['HasOnlineSecurityService', 'MonthlySpending', 'HasOnlineBackup', 'HasPartner', 'AverageMonthlySpend', 'HasInternetService', 'HasContractPhone', 'IsBillingPaperless', 'ClientPeriod', 'HasMovieSubscription', 'HasTechSupportAccess', 'HasChild']",12,0.8372633521956296
"['IsSeniorCitizen', 'ClientPeriod', 'HasChild', 'HasTechSupportAccess', 'HasDeviceProtection', 'HasPartner', 'PaymentMethod', 'HasInternetService', 'HasOnlineBackup', 'NotAlone', 'IsAloneSenior', 'HasContractPhone', 'TotalSpent', 'AverageMonthlySpend', 'MonthlySpending', 'HasMovieSubscription']",16,0.8372625111301005
"['TotalSpent', 'ClientPeriodGroup', 'HasContractPhone', 'MonthlySpending', 'PaymentMethod', 'HasDeviceProtection', 'HasChild', 'HasOnlineTV', 'HasOnlineSecurityService', 'IsBillingPaperless', 'HasOnlineBackup', 'AverageMonthlySpend', 'IsAloneSenior', 'IsSeniorCitizen', 'HasPartner', 'HasTechSupportAccess']",16,0.8372622307749241
"['TotalSpent', 'HasOnlineTV', 'IsBillingPaperless', 'HasInternetService', 'IsSeniorCitizen', 'ClientPeriod', 'IsAloneSenior', 'NotAlone', 'HasTechSupportAccess', 'HasContractPhone', 'AverageMonthlySpend', 'HasDeviceProtection']",12,0.8372622307749241
